city,companyFullName,companyShortName,companySize,district,education,financeStage,positionName,salary,workYear,positionId,detail,kd
北京,北京弘合柏基金融信息服务有限责任公司,有利网,500-2000人,朝阳区,硕士,A轮,数据分析师,15k-25k,1-3年,4232353,"
职位描述：

职位诱惑：
氛围简单尊重能力，逻辑数据说话；
人员组成TP海龟PhD，背景多元化，所做有所得，尊重所有产出。
职位描述：
数据运营

职责描述：
1、跟踪流量运营发展趋势，监控运营数据，能够快速发现数据异常，分析定位问题，提出解决方案；
2、能够分析用户来源、行为路径、转化率等运营核心数据，给各职能部门提供数据反馈和建议；
3、通过各类数据分析发现业务趋势，并反馈至各业务部门进行落地；
4、对运营数据进行挖掘和分析，对流程优化、产品改进等工作予以数据支持。

职位要求：
1、硕士及以上学历，经济、统计、数学、计算机等专业背景者优先；
2、不限制工作经验，欢迎应届同学对互联网对数据有兴趣的人前来；
3、对数据敏感，能从海量数据提炼核心结果，具备独立编写数据分析报告的能力；
4、拥有较强的的沟通能力、逻辑思维能力、执行力和产品判断力，强烈的责任感和很好的团队合作精神；
5、熟练掌握R，SQL优先。

",fenxi
北京,北京机器学习信息技术有限公司,机器学习,15-50人,海淀区,本科,不需要融资,数据分析师,15K-30K,5-10年,4338962,"
职位描述：

职位职责： 
1.深度理解业务需求，完成业务部门的数据报表支持。
2.深入业务部门，建立监控数据报表体系。
3.跟踪分析异常业务变化，剖析业务问题点，数据驱动解决业务问题。
4.基于业务核心指标体系，持续输出业务数据产品。 
职位要求： 
1.掌握主流数据库的基本原理与使用，熟悉python等主流工具和脚本语言
2.对大数据信息技术的基本原理和工具有一定了解，了解基本的数据分析方法和数据挖掘算法；
3.有敏感的业务洞察和数据应用意识，有较强的产品交互体验和用户体验意识；
4.工作负责认真，善于沟通，自驱力较强，有团队合作意识。

",fenxi
北京,宝宝树（北京）信息技术有限公司,宝宝树,500-2000人,朝阳区,本科,D轮及以上,数据分析师,10k-20k,3-5年,3516003,"
职位描述：

工作职责：
1．对数据进行分析、发现潜在规律、并作出产品及商业洞察；
2．与产品、运营、销售等部门共同推进及优化数据决策过程；
3．定期对用户特征、需求、行为分析、活跃度、营销活动效果等特定业务的数据挖掘模型的需求分析，建模及实验模拟。

任职要求：
1．统计学、计量经济学、数学、数据挖掘等数据分析相关专业本科以上学历；
2．2年及以上互联网公司数据分析工作经验，有电商数据分析工作经验者优先; 有咨询公司数据分析经验优先；
3．熟练 SQL、Hive、了解Spark、Presto，可使用 R/Python 进行数据清洗、分析；
4．熟练使用SPSS、SAS、R等任意一数据分析挖掘软件；掌握 Tableau 等 BI 工具为佳；
5．对主成分分析、因子分析、分类聚类、关联分析、回归分析、时间序列模型、方差分解有深入了解；
6．具有良好的商业敏感度和优秀的数据分析技能，擅长与内部及外部合作团队交流沟通，具有优秀的报告讲解能力及沟通能力。

",fenxi
北京,达飞云贷科技（北京）有限公司,达飞云贷,2000人以上,朝阳区,本科,不需要融资,数据分析师,15k-30k,3-5年,4470515,"
职位描述：

岗位职责：
1、调研、分析业务部门数据需求，发现运营问题，进行深度专题分析，形成结论并撰写报告；
2、负责风险控制、精准营销、销售预测等数据的挖掘与建模，如用户行为偏好模型、客户分级模型、高风险客户识别模型、反欺诈及黑名单模型、个性化推荐算法模型等，不断完善和优化算法。

任职要求：
1、精通Excel；
2、熟练使用R、python等数据分析工具之一；
3、熟练使用SQL/HiveQL语句；
4、了解各种通用的统计学模型的算法和原理；
5、思维严谨，逻辑性强，对数据敏感，有较强的探索精神、数据洞察力和运营意识；
6、对大数据、互联网金融行业有一定认知和理解；
7、有强烈的责任心、沟通协调能力和团队合作精神；
8、统计学、计量经济学或者数学专业优先。

",fenxi
北京,北京思源置地投资有限公司,思源科技,2000人以上,朝阳区,本科,不需要融资,数据分析师,10k-15k,3-5年,4305228,"
职位描述：

岗位职责：
1、负责社区通相关产品日常数据监控和播报、专项数据分析和内部业务数据分析工作
2、建立用户数据分析模型，针对用户行为进行数据监控和统计，发现用户行为模式和规律，为决策提供数据支持
 
岗位要求：
1、3年以上数据分析师工作经验，
2、统计学专业或训练，熟练使用sql，熟悉数据挖掘常用算法
3、熟练使用excel、SPSS或R等数据分析、统计分析工具
4、细心、思路清晰逻辑性强，善于思考，有很强的数据分析能力
5、面试请携带过往作品，阐述分析过程和结论

",fenxi
北京,北京鸣啸教育科技有限公司,鸣啸教育,15-50人,海淀区,大专,未融资,数据分析师,6k-9k,1-3年,4505322,"
职位描述：

岗位职责：
1、教育信息数据的收集、监测，并编制数据报告；
2、运营信息及数据的收集、整理，并编制数据报告；
3、为各部门决策层提供战略决策数据支持，协助建立并规范数据分析流程。

任职要求：
1. 统计学、心理学、社会学、计算机相关专业本科（一本）。
2. 对数据敏感，有基础的数据分析判断能力。
3. 掌握任意数据分析工具如excel、SPSS等。
4. 良好的沟通能力，文字表达能力，具备较强的撰写分析报告的能力。

",fenxi
北京,北京智慧图科技有限责任公司,北京智慧图,150-500人,海淀区,本科,C轮,数据分析师,15k-25k,3-5年,3766575,"
职位描述：

数据分析师
工作职责：
1、了解公司业务模型，梳理数据指标评价体系，输出数据报告，并对异常波动进行分析；
2、对接业务部门，提供数据统计、分析支持，提出数据建议；
3、分析用户行为路径偏好，探索用户行为模式，进行用户生命周期分析；
4、对运营策略和市场活动产生的影响进行深入的专题分析，并从中挖掘出可落地的insight；
任职要求：
1.3年以上相关经验，统计、数学、计算机、经济、金融相关专业；
2.良好的分析能力和逻辑思维，具备条理性、数据敏感性；
3.工作严谨，责任心强，执行力高，有团队意识；
4.掌握python等一门脚本语言加分项。

",fenxi
北京,北京小川在线网络技术有限公司,最右,150-500人,海淀区,本科,B轮,数据分析专家,50k-100k,5-10年,3948199,"
职位描述：

职责:
1.对最右产品运营数据进行分析、监测、统计，并形成指标体系；
2.制定业务核心指标，并进行分析维度拆解，通过对多维数据的深入分析，发现数据异常并定位原因，提出解决方案；
3.搭建业务转化漏斗，通过对用户行为深入分析，发现用户增长关键因素，联合产品、研发、运营等团队寻找提升用户成长方案，推动落地并评估效果；
4.对主要竞品的产品改进、数据波动保持密切关注，并进行细致对比分析，挖掘可借鉴方向。

要求:
1.统计学、数学、计算机等相关专业本科及以上学历；
2.较强的统计学基础，优秀的数据处理能力，敏锐的数据洞察力，良好的业务理解力；
3.熟练掌握Hive/SQL精通excel，掌握Python//R 尤佳，了解基本的数据分析方法与模型；
4.能独立完成从数据提取到模型构建，部门沟通到输出分析报告，提出并解决具体的业务问题。

加分：
1.有参与深度数据分析并有效指导产品运营的具体案例。


公司简介
小川科技 www.ixiaochuan.cn

1我们做什么
我们看好移动上的兴趣社交。通过发现兴趣和聚集同好，我们帮助年轻人畅快交流，发现自我。
我们理解的兴趣社交是：因为有爱，我们不孤单。
我们约会但不约炮，娱乐但不低俗，我们的愿景是：让你的兴趣不再孤单。 

2我们是谁
我们是连续创业者，我们失败过；我们也坚定的认为，我们将成功。
移动将改变生活，移动是一场革命，我们对此坚信不移。
我们是行动派，简单务实。不做游戏。不追概念。不尚空谈。
我们是最右，2014年底成立。优秀创业团队，著名投资人。 

3我们想建立什么样的公司
我们致力于建立一家有想象力的公司。创新、主动和团队是我们的信条。
在这里，你会创造一些东西。一些不能在其他地方创造的东西，一些让人们深深着迷的东西，一些可以让你自豪的介绍给家人和朋友的东西，一些让这个世界变更美好的东西。
在这里，你可以找到这样的工作。你会为它全情投入、绝不妥协，你会为它追求细节、关注效果，它会让你心甘情愿牺牲休息时间，但完成后会给你带来极大的满足感和成就感。
在这里，你会不断成长。你不再害怕犯错，因为你从成功中成长，也从失败中成长。你不断的发现自己，了解自己，你会发现你一步步变得强大，你会更热爱生活。
这里没有官僚流程，没有打卡，没有KPI，没有不做事的管理者。
这里没有员工。每一位同事都是我们的家人。你的快乐就是我们的快乐，你的困难就是我们的困难，我们期望和你一起努力、一起成长。
我们期望，与你一起，建立一家属于你的公司。 

4我们怎么工作
我们是创业团队，我们找伙伴，不找员工。
我们支持问题解决者。谁能解决问题，谁说了算。
我们一竿子捅到底。写代码，还要测试，还要客服。
我们努力跑得快一点，再快一点。我们自己和自己较劲。
我们很自由。想说什么就说，疲倦了可以打游戏，不想上班就在家歇歇。
我们相信，各人有各人的方式，成功不在于打卡，而在于投入。
我们不做平庸的公司，也不要平庸的员工。我们是创业者，我们一直在路上。 

5福利
员工是伙伴。我们将为小伙伴们提供最好的福利待遇。
我们努力培养你。你有多大能耐，就有多大空间。
与同级别公司相比，最右将提供最好的工资，最多的股票。
弹性工作制，中午2小时午休，免费中晚餐，每月有住房补贴。
 
6应聘指南
我们只寻找创业者。请认真思考：我真的要创业吗？
在加入之前，试用产品是值得的。质疑反映了你的独立思考，我们很珍惜。
不要反感我们的过关题，一个你将要合作3年的团队，值得你花3个小时。
检查我们，考察我们，拷问我们：这是我在寻找的团队吗？

",fenxi
北京,北京全民共赢网络科技有限公司,全民共赢,15-50人,朝阳区,本科,A轮,数据分析师／BI产品经理,15k-25k,3-5年,4144648,"
职位描述：

码上赢的定位是成为未来零售行业的超级大脑，提供数据采集、分析、商业智能和决策等全方位的技术服务，加速零售行业的信息化改造和新零售升级。核心团队来自阿里、腾讯、微软等大公司，已经获得创新工场、猎豹移动、58同城等的A轮风险投资。

工作职责：

负责码上赢平台中数据采集、清洗、可视化、商业分析等数据相关模块的产品规划
负责零售大客户大数据分析解决方案的制定，探索BI和AI的应用场景
负责公司内部各业务线的数据化运营后台建设


岗位要求：

要求有线下零售或者电商数据分析经验
本科及以上学历，数学、运筹学、统计学、计算机、电子等理工科专业
有较强的项目管理能力、沟通能力和协调能力，按计划完成既定的工作目标
有良好的逻辑性和结构性思维，有比较好的消费者洞察力和商业敏感度


公司创始人：
王杰祺：微信号ookong
阿里巴巴集团资深产品专家；连续创业者，2011年回国创业做购物比价工具如意淘，被阿里收购，2012年如意淘日用户突破1000万，成为国内最大的购物类工具；2012年被《环球企业家》杂志评为“中国最好的产品经理100人”；清华本科，华盛顿大学工业工程硕士

最后一点：
最好是看过《海贼王》、《灌篮高手》等励志的动画片，重视团队合作。
我们希望你有自己的梦想，喜欢冒险，愿意为了实现各自的梦想而聚到一起，成为团队不可或缺的一分子。

",fenxi
北京,高德软件有限公司,阿里巴巴—高德,2000人以上,朝阳区,本科,上市公司,数据分析专家,20k-40k,3-5年,4507231,"
职位描述：

职位描述
1.构建全面的、准确的、能反映服务业务线特征的整体指标体系, 并基于业务监控指标体系，及时发现与定位业务问题
2. 通过专题分析，对业务问题进行深入分析，为公司运营决策、产品方向、业务策略提供数据支持
3. 沉淀分析思路与框架， 提炼数据产品需求，与相关团队（如技术开发团队） 协作并推动数据产品的落地
4. 与相关团队协作进行数据建模工作，推动业务部门的数据化运营
5. 与相关团队协作（如数据运营团队）组织数据技术与产品相关的理念、技能、工具的培训

职位要求
1. 统计、数学、信息技术、生物统计本科以上学历，3年左右相关工作经历
2. 熟练独立编写商业数据分析报告，及时发现和分析其中隐含的变化和问题
3. 良好的数据敏感度,能从海量数据提炼核心结果，有丰富的数据分析、挖掘、清洗和建模的经验
4. 熟练运用SQL，能高效的与数据技术团队进行沟通
5. 大项目的经验，有丰富的跨团队、部门的项目资源整合能力，能够独立开展研究项目
6. 有用户数据模型建立和运营经验、数据化运营经验、数据类产品类规划经验，尤其是互联网相关的优先

",fenxi
北京,北京小度信息科技有限公司,百度外卖,2000人以上,海淀区,本科,不需要融资,数据分析师,10k-20k,3-5年,4165118,"
职位描述：


工作职责：
1、使用SQL语言进行销售业务数据分析；
2、负责跟进业务团队策略执行过程，追踪数据结果；
3、在充分熟悉业务逻辑的情况下，收集反馈销售团队业务分析需求，将核心诉求精准反馈至策略组，用数据分析问题并协作解决业务线问题；
4、承担部门与业务团队数据沟通的桥梁，为部门决策提供支持，保证策略的可实施性。
任职资格:
1、熟练使用SQL工具；
2、本科及以上学历，2年以上相关工作经验，有O2O或餐饮行业相关经验者优先；
3、富有开拓精神和良好的团队合作意识，有很强的学习和跨部门沟通能力，良好的协调能力、应变能力和解决问题的能力； 
4、表达能力强，熟练使用常用办公软件；
5、能快速理解业务，对商业和业务逻辑敏感，具备良好的逻辑分析能力和系统性思维能力，且做事认真严谨。 

",fenxi
北京,北京智融时代科技有限公司,智融集团,150-500人,海淀区,本科,C轮,数据分析师,10k-18k,1-3年,3828400,"
职位描述：

岗位职责：
1、根据用户行为分析数据，对产品优化提出建议并跟踪优化效果。  
2、与相关团队协作进行数据分析与建模，协助业务部门的数据化运营。  
3、基于监控指标体系，及时发现与定位业务问题。

任职要求： 
1、统招本科及以上学历，理科相关专业，1-3年相关工作经验，重点大学优先考虑
2、熟练运用SQL，熟练操作excel。  
3、敏锐的数据观察和分析能力，及时发现和分析其中隐含的变化和问题并给出建议。  
4、良好的沟通能力和团队精神，较强的学习能力，能承担一定的工作压力。  
5、有互联网产品或者用户行为分析经验者优先。  
    

",fenxi
北京,北京三快在线科技有限公司,美团点评,2000人以上,朝阳区,本科,D轮及以上,商业分析-数据分析,20k-35k,3-5年,4375058,"
职位描述：

岗位职责：
1.  研究出行行业运力侧发展趋势，挖掘创新性机会，建立运力壁垒；
2.  制定系统化运力增长策略，搭建运力增长模型，持续监控和优化运力供给；
3.  建立和优化运力管控和服务业务分析体系，改善司机服务和管控核心指标；
4.  跨部门合作（产品、平台研发、城市团队），发起并推动各项策略落地。
岗位要求：
1.  本科及以上学历，专业不限；
2.  三年以上相关工作经验，就职于大型互联网公司商业分析部门或管理咨询行业优先；
3.  有独立完整的数据分析经验，能建立分析模型，撰写分析报告优先；
4.  熟练使用SQL，优秀的excel和PPT技能。

",fenxi
北京,车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,海淀区,本科,C轮,数据分析师,15k-30k,3-5年,4430005,"
职位描述：

工作职责：
1. 对接业务线需求，对需求进行梳理，对业务问题进行深度诊断性组合分析、挖掘、深度分析，并给出建议；
2. 沉淀分析思路与框架，提炼数据产品需求，与相关团队（如技术开发团队） 协作并推动数据产品的落地；
3. 与相关团队协作进行数据建模工作，推动业务部门的数据化运营。

职位要求：
1. 统计、数学、计算机专业本科及以上学历，3年以上相关工作经验；
2. 有数据模型建立和运营经验、数据化运营经验、数据类产品类规划经验，尤其是互联网相关的优先；
3. 有较强的逻辑推理能力，善于从商业角度解读数据；
4. 熟练独立编写商业数据分析报告，及时发现和分析其中隐含的变化和问题；
5. 熟练运用SQL，熟练运用EXCEL、R语言等数据工具、熟练使用PPT，有很强的PPT功底；
6. 善于沟通和交流，有丰富的跨团队、部门的项目资源整合能力，能够独立开展研究项目。

",fenxi
北京,北京天天有余科技有限公司,天天有余,15-50人,东城区,本科,A轮,数据分析,10k-15k,1-3年,3801726,"
职位描述：

职位描述：

1、针对不同信贷业务设计不同的风控方案（反欺诈、资质、资产）；

2、评估和对接市场上各征信公司，丰富征信数据源；

3、进行信贷数据的处理，建立申请评分卡及行为评分卡等，完成数据分析。

 

职位需求：
1、统计学专业，硕士学历优先，大数据公司工作经验优先；

2、极强的风险意识，有信用评分卡建模经验优先；

3、熟练使用Python、SAS、Java、C++等语言中的一种；

4、能自己实现Logistic回归、K-means、KNN等常见算法；

5、对分类、回归、优化等概念有深入的理解；

6、自驱性强能够自主学习，希望未来能独当一面。

",fenxi
北京,北京数美时代科技有限公司,数美,150-500人,朝阳区,本科,B轮,数据分析师,15k-25k,1-3年,4326707,"
职位描述：

360、小米、百度等顶级互联网公司联合投资，顶级大数据公司

【岗位职责】
1、负责产品的策略、效果的分析，给出策略持续优化的意见
2、深入理解业务，发现业务特征，进行衍生数据价值挖掘

【任职条件】
1、数学、统计学、经济学、计算机等相关专业者优先；本科及以上学历
2、熟练掌握多种统计和分析方法，精通SQL、Excel等
3、思路开阔且灵活，对数字敏感，善于从数据中发现问题并抓住重点；
4，具备良好的数据敏感度、良好的逻辑思维，能及时发现和分析数据中隐含的变化和问题；
5、良好的逻辑思维能力，能够从海量数据中发现有价值的规律


公司福利待遇：
有竞争力的薪酬
期权奖励
五险一金+商业保险
午餐+晚餐补助
交通+通讯+电脑补贴
结婚+生育+丧葬+住院礼金
伯乐奖金
年假8天起+带薪病假
年度体检、零食畅享、团队建设、生日会、弹性办公
 

数美领先的大数据技术、产品与服务提供商
我们正在经历一个IT到DT的变革时代。大数据已经渗透到各个环节，各个角落。
这个世界，就是掩藏在表象之下，被数据所揭示的世界！
数美依托积累的海量数据、科技前沿技术， 极致的工匠精神和对数据的深度理解，提供领先的大数据产品与服务。 
我们正在寻找不平凡的你，和我们一起“发现数据之美”
欢迎投递简历


【关于数美】www.ishumei.com
数美（全称北京数美时代科技有限公司）成立于2015年6月，是一家专业的大数据科技公司。数美依托先进的核心AI技术和海量的数据基础，致力于解决多场景欺诈问题，为客户提供专业、可信赖的服务。团队均来自百度、阿里、腾讯、360、小米等顶尖互联网公司，在大数据、人工智能、机器学习、金融风控等领域有着丰富的实践经验。目前，业务已覆盖金融、支付、直播、社交、电商、O2O等为代表的多个行业领域，其中包括中信银行、用钱宝、人人贷、51信用卡、360、小米、58同城、爱奇艺、熊猫直播、花椒、唱吧等知名企业，截止到2017年6月，服务客户突破1000家。作为大数据反欺诈专业品牌，数美将持续挖掘数据价值，为金融机构、互联网企业提供智能、创新的一站式反欺诈综合解决方案
…………………………………………………………………………
了解更多
数美公司介绍
https://www.ishumei.com/aboutUs/introduction.html 
数美团队介绍
https://www.ishumei.com/aboutUs/team.html 
数美产品介绍
https://www.ishumei.com/product/creditFengkong.html 
数美解决方案介绍
https://www.ishumei.com/solution/finance.html

",fenxi
北京,掌阅科技股份有限公司,掌阅,500-2000人,朝阳区,本科,上市公司,数据分析师,12k-20k,3-5年,3761779,"
职位描述：

工作职责：
1、从不同数据源获取并加工数据，为日常业务运营提供精准的数据支持。
2、对市场活动、营销宣传等进行专项数据追踪、搜集、整理和分析评估，提供的分析性建议能支持更优的客户行为转化、提升运营效果。
3、可视化展示数据分析结果，具有较强可读性。
4、协助推广投放人员持续优化线上营销活动及其他运营事项。

任职资格：
1、全日制大学本科及以上学历，有数理统计理论基础，统计学、数学、计量经济学、计算机科学统计、金融学、营销、管理等专业；
2、2年或以上工作经验者优先，有互联网营销类经验者优先；
3、有较强的PPT能力，能独立完成中型以上分析报告的撰写及汇报，投简历时请准备一份分析报告，面试时演示。
4、良好的数据敏感度，能从大量繁杂数据提炼核心结果；有一定的数据清洗、挖掘和分析经验。

",fenxi
北京,江苏赛夫绿色食品发展有限公司,赛夫,50-150人,大兴区,本科,A轮,数据分析师,10k-15k,1-3年,4076167,"
职位描述：

岗位职责：
1、负责公司相关经营数据的收集、提取、汇总及统计分析，并提出经营分析目标的改善建议；
2、支持公司管理层及各相关业务部门的经营决策分析需求，并提供定期的经营分析报告；
3、针对销售业务热点、重点、风险点进行专题性的深入分析，从数据角度提出解决方案建议；
4、跟进各项决策执行情况，推进经营分析相关事项落地。

任职资格
1、本科以上学历，统计、数学、计算机、信息科学、财务等相关专业；
2、2年以上相关工作经验，有零售行业经营分析经验者优先；
3、对数据敏感，具备较强的数据处理及逻辑思维能力，熟练掌握办公软件，精通Excel、Word、PPT；
4、具备SQL开发经验，熟悉掌握Hadoop/Hive工具；
5、积极主动，优秀的执行力与推动能力，勇于承担工作压力，结果导向；
6、具有出色的数据敏感性，快速的业务理解及学习能力；
7、具有良好的团队协作意识和自我驱动力。

",fenxi
北京,网易（杭州）有限公司,网易,2000人以上,海淀区,本科,上市公司,数据分析师,15k-25k,3-5年,3288290,"
职位描述：

岗位描述：
1. 理解业务和用户需求、通过数据分析手段，分析业务特征，结合市场行业状况，从数据角度提出产品优化及创新思路，驱动产品发展，推动业务成长。
2.与业务、技术、数据团队协作，结合不同的数据源，分析和研究数据与实际业务的关联关系，参与设计用户画像、用户价值、生命周期、风险控制等数据分析模型。并根据数据分析输出深度分析报告或策略。
3.利用SQL进行业务数据提取计算，独立设计自动运行脚本。
4.处理业务相关的临时需求，并推进常用重要需求转化为数据产品。

职位要求：
1.2年以上互联网金融产品工作经验，具有股票、期货、贵金属等投资、理财产品经验者优先。
2.国家重点院校，本科及以上学历，理工/经济/金融类背景优先考虑。
3.有较强的数据敏感性与数据驱动业务的意识，工作积极主动，执行力强。
4.精通SQL、excel等数据分析工具，熟悉Python或R等至少一种分析统计类语言。
5.有百万级用户量产品相关经验者优先。
6.具备良好的沟通能力、团队合作精神，能够可快速理解并把握业务需求，善于发现问题、解决问题。

",fenxi
北京,北京融联世纪信息技术有限公司,融360,500-2000人,海淀区,本科,D轮及以上,数据分析师,15k-30k,3-5年,4328477,"
职位描述：

工作职责：
1、通过数据监控发现企业运营中的问题，并给出决策支持建议； 
2、精细化运营支持及策略优化。例如配合业务方设立定价和竞价机制、促销策略等； 
3、完善数据评估机制，推动公司的数据化运营。

任职要求：
1、统招本科及以上学历，统计、金融、计算机等相关专业，三年以上相关工作经验； 
2、熟悉数据分析工具和数据分析模型。熟练运用SQL，对R、spss等数据建模工具有一定的掌握； 
3、商业嗅觉灵敏同时善于沟通，能够深入了解业务挖掘业务问题和痛点，通过商业分析为公司运营决策、产品方向、销售策略提供数据支持； 
4、较强的学习能力，能承担一定的工作压力。

",fenxi
北京,南京蓝鲸人网络科技有限公司,美篇,50-150人,海淀区,本科,A轮,数据分析师,20k-40k,5-10年,3507411,"
职位描述：

【岗位职责】：
1.负责产品日常数据监控和播报、专项数据分析和内部业务数据分析工作
2.建立用户数据分析模型，针对用户行为进行数据监控和统计，发现用户行为模式和规律，为决策提供数据支持

【岗位要求】：
1.至少5年以上数据分析师工作经验，
2.统计学专业或训练，熟练使用sql，熟悉数据挖掘常用算法
3.熟练使用excel、SPSS或R等数据分析、统计分析工具
4.细心、思路清晰逻辑性强，善于思考，有很强的数据分析能力
5、面试请携带过往作品，阐述分析过程和结论

【加入我们，你将获得】
1、极具竞争力的薪资待遇，而且随时都可能加薪；
2、舒适、整洁、开放的办公环境，自由、欢乐的团队氛围；
3、每周5天，弹性工作制，10:00AM上班；
4、五险一金，节日礼金，生日礼金，项目奖金，无限量零食；
5、丰富多彩的员工活动，工作日出游；
6、充分授权，能有效实现自我规划，展现自我价值；
7、和各个领域最优秀的一群年轻人一起共事。

        美篇APP是目前国内最大的移动图文创作分享社区，致力于记录和分享生活点滴，创作你的精彩故事！上线2年半以来，用户突破4500万，APP月活500万，累计页面访问量已达120亿次。2017年春节期间，美篇更是一路冲到App Store社交榜第4名，紧随QQ、微信和微博之后。2016年，美篇加入腾讯双百计划，2017年，获得真格基金1700万元的A轮融资，和经纬中国领投，真格基金跟投4300万元的A+轮融资。下一步，美篇将继续通过用户创作优质内容，构建高价值的移动关系网络，让每个人的生活都是美篇。

",fenxi
北京,北京腾云天下科技有限公司,TalkingData,500-2000人,东城区,本科,C轮,数据分析师（行业方向）,10k-20k,3-5年,4507347,"
职位描述：

岗位职责：1. 独立开展和完成行业报告的工作，包括：报告主题规划、信息收集和整理、数据处理和分析、报告撰写讲解等；2. 长期跟踪指定行业的动态和发展，对行业热点事件做出及时分析评论，定期对行业发展进行全面深入研究并形成报告；3. 定期关注指定行业应用运营情况，对行业应用定期进行梳理、体验、以及数据分析和预测；4. 配合 BD或销售部门同事，与客户进行数据或报告合作需求洽谈，并给予方案设计和实施执行。任职资格：1. 本科以上学历，经济学、统计学、计算机等和数据处理高度相关专业；2. 具有优秀的商业敏感度和突出的分析能力，能够灵活利用数据，设计分析方案；3. 具有较强结构化思维、逻辑思维能力，对数据敏感，具备优秀的信息整合和分析能力，能够形成清晰的业务观点和前瞻判断。4. 具有3年以上的互联网行业研究、战略咨询等工作经验。5. 熟悉R语言／python、SQL、excel等数据分析挖掘工具；6. 精通办公软件，具备良好的报告展示能力。

",fenxi
北京,北京瓴岳信息技术有限公司,洋钱罐,150-500人,朝阳区,本科,不需要融资,数据分析师,15k-30k,1-3年,4500244,"
职位描述：

我们期望：
 1. 985院校计算机相关专业本科以上学历；
 2. 熟悉Java/Python等编程语言，对数据结构和算法设计有较为深刻的理解；
 3. 良好的逻辑思维能力，能够从海量数据中发现有价值的规律；
 4. 优秀的分析和解决问题的能力，对挑战性问题充满激情；
 5. 良好的团队合作精神，较强的沟通能力和学习能力；
 6. 有数据挖掘、机器学习、推荐系统相关经验优先；
 7. 有互联网金融工作经验优先。
 
 工作内容：
 1. 风控数据平台建设，包括数据交互、特征提取、数据挖掘、用户画像等；
 2. 风控模型的开发与优化；
 3. 风控数据和模型监控系统建设。

",fenxi
北京,竞技世界（北京）网络技术有限公司,竞技世界,500-2000人,海淀区,本科,不需要融资,数据分析/挖掘工程师,13k-23k,1-3年,4068251,"
职位描述：

【数据分析/挖掘工程师】
岗位职责：
• 负责平台运营、游戏运营、市场营销、App产品等业务方向下的分析事务响应处理；
 
职位要求：
• 数学、统计、计算机等相关专业硕士以上。
• 熟练应用大数据系统Hadoop、Spark上的SQL、Python/R编程，能完成数据清洗预处理和统计分析；
• 基本掌握常规机器学习算法（逻辑回归、随机森林、K-Means等）。
• 1年以上互联网企业数据分析经验，有数据分析可视化项目经验者优先。
• 工作认真细致，对数据敏感，有自己的独立思考；
业务理解力强，表达沟通简洁清晰，虚心好学。

",fenxi
北京,北京口袋时尚科技有限公司,微店,500-2000人,朝阳区,本科,C轮,数据分析,20k-40k,5-10年,4492666,"
职位描述：

【职位描述】 1、 对多种数据源进行深度诊断性组合分析、挖掘、深度分析和建模；2、 通过专题分析，对业务问题进行深入分析，能对关键分析思路进行产品化；3、 通过对线下、线上业务进行研究和分析，形成成熟业务方案，并推动业务部门的数据化运营。【职位要求】1、 本科及以上学历，数学、统计学、经济学、计算机等相关等专业；2、 五年以上相关工作经历；3、 有数据团队管理经验；4、 有大数据并行处理经验，能使用Hadoop/Hive分析海量数据；能高效的与技术团队进行沟通；5、 具备客户数据模型建立和落地经验、数据化运营经验、数据类产品类规划经验；6、 电商行业经验优先；7、 能熟练独立编写商业数据分析报告。

",fenxi
北京,车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,海淀区,本科,C轮,数据分析师-数据平台,15k-30k,3-5年,3685973,"
职位描述：

岗位描述：
1.   对接业务线需求，对需求进行梳理，对业务问题进行深度诊断性组合分析、挖掘、深度分析，并给出建议
2.   沉淀分析思路与框架，提炼数据产品需求，与相关团队（如技术开发团队） 协作并推动数据产品的落地 
3.   与相关团队协作进行数据建模工作，推动业务部门的数据化运营 
岗位要求： 
1.   统计、数学、社会学、心里学专业本科及以上学历，1~3年相关工作经验  
2.   有数据模型建立和运营经验、数据化运营经验、数据类产品类规划经验，尤其是互联网和咨询公司相关的优先
3.   有较强的逻辑推理能力，善于从商业角度解读数据
4.   熟练独立编写商业数据分析报告，及时发现和分析其中隐含的变化和问题
5.   熟练运用SQL，熟练运用EXCEL、R语言/python等数据工具、熟练使用PPT，有很强的PPT功底的优先
6.   善于沟通和交流，有丰富的跨团队、部门的项目资源整合能力，能够独立开展研究项目 

",fenxi
北京,普信恒业科技发展（北京）有限公司,宜信,2000人以上,朝阳区,硕士,上市公司,数据分析师,15k-25k,3-5年,4358920,"
职位描述：

1.能深入了解业务，对接投放及运营的业务需求。2.对数据敏感，能用数据驱动用户增长，提高企业盈利能力，节省成本。3.研究用户画像，完善用户标签体系，支持精细化运营。4.对特定业务建立数据挖掘型，推动业务自动化。职位要求.熟练使用数据库相关工具。2.熟悉R或python,精通SQL语句.3.了解常用的数据挖掘算法，具有统计学基础，有相关建模经验4.有极强的自我驱动力及主动性，善于发现现有业务的问题并提出改进方案5.统计、数学，计算机等相关专业本科以上学历优先

",fenxi
